,Interval,CumulativePlayerPointsInterval,Home,TeamRest,OpponentTeamRest,CumulativeTeamPointsInterval,CumulativeOpponentPointsInterval,ScoreMarginInterval,ScoreMarginxTimeRemainingInterval,ScoreMarginxTimeRemaining2Interval,RollingAvgPlayerPoints,RollingAverageOpposingTeamAllowedPoints,RollingAverageTeamPoints,Player,res,GameId
54338,3,20.0,0,2.0,2.0,94,83,11,132.0,1584.0,23.05220936014439,123.68448395594606,122.67015610763292,J. Holiday - holidjr01,5.311121914919985,2410
76608,4,29.0,0,2.0,2.0,126,110,16,0.0,0.0,23.05220936014439,123.68448395594606,122.67015610763292,J. Holiday - holidjr01,6.177428272918332,2410
98879,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,25.81574888096219,115.33820808958968,119.83796685895332,J. Holiday - holidjr01,3.8545741535365896,2505
9799,1,10.0,0,2.0,2.0,24,30,-6,216.0,7776.0,25.81574888096219,115.33820808958968,119.83796685895332,J. Holiday - holidjr01,5.695191996978507,2505
32069,2,18.0,0,2.0,2.0,52,61,-9,216.0,5184.0,25.81574888096219,115.33820808958968,119.83796685895332,J. Holiday - holidjr01,6.7057548660805475,2505
54339,3,25.0,0,2.0,2.0,82,88,-6,72.0,864.0,25.81574888096219,115.33820808958968,119.83796685895332,J. Holiday - holidjr01,6.909795969321977,2505
76609,4,30.0,0,2.0,2.0,115,112,3,0.0,0.0,25.81574888096219,115.33820808958968,119.83796685895332,J. Holiday - holidjr01,6.203604696402165,2505
98880,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,20.80415308555029,120.88679183152786,119.391635772062,J. Holiday - holidjr01,4.396697382951148,2592
9800,1,4.0,0,1.0,1.0,34,37,-3,108.0,3888.0,20.80415308555029,120.88679183152786,119.391635772062,J. Holiday - holidjr01,3.48273243832739,2592
32070,2,7.0,0,1.0,1.0,68,68,0,0.0,0.0,20.80415308555029,120.88679183152786,119.391635772062,J. Holiday - holidjr01,2.014056662899177,2592
54340,3,14.0,0,1.0,1.0,91,90,1,12.0,144.0,20.80415308555029,120.88679183152786,119.391635772062,J. Holiday - holidjr01,2.4851791695577243,2592
76610,4,16.0,0,1.0,1.0,114,124,-10,0.0,0.0,20.80415308555029,120.88679183152786,119.391635772062,J. Holiday - holidjr01,0.7377348270580472,2592
98892,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.14433700242986,108.88470180724812,111.082380786551,J. Holiday - holidju01,3.938206759684115,304
9812,1,8.0,1,2.0,2.0,26,28,-2,72.0,2592.0,17.14433700242986,108.88470180724812,111.082380786551,J. Holiday - holidju01,4.813491609987283,304
32082,2,17.0,1,2.0,2.0,39,60,-21,504.0,12096.0,17.14433700242986,108.88470180724812,111.082380786551,J. Holiday - holidju01,6.949645746823043,304
54352,3,27.0,1,2.0,2.0,69,78,-9,108.0,1296.0,17.14433700242986,108.88470180724812,111.082380786551,J. Holiday - holidju01,8.091670849423146,304
76622,4,27.0,1,2.0,2.0,96,103,-7,0.0,0.0,17.14433700242986,108.88470180724812,111.082380786551,J. Holiday - holidju01,5.213520838388575,304
98894,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,15.10584139749018,113.2613256710169,111.36994701633398,J. Holiday - holidju01,4.183549916697925,317
9814,1,3.0,1,3.0,3.0,34,28,6,216.0,7776.0,15.10584139749018,113.2613256710169,111.36994701633398,J. Holiday - holidju01,2.9174080200688572,317
32084,2,12.0,1,3.0,3.0,70,62,8,192.0,4608.0,15.10584139749018,113.2613256710169,111.36994701633398,J. Holiday - holidju01,4.230652980370705,317
54354,3,17.0,1,3.0,3.0,87,91,-4,48.0,576.0,15.10584139749018,113.2613256710169,111.36994701633398,J. Holiday - holidju01,3.6905101130853804,317
76624,4,20.0,1,3.0,3.0,114,112,2,0.0,0.0,15.10584139749018,113.2613256710169,111.36994701633398,J. Holiday - holidju01,2.254090590755814,317
98899,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.39748311219105,117.85504208194448,110.05492052388988,J. Holiday - holidju01,4.469615760057589,333
9819,1,6.0,1,2.0,2.0,27,27,0,0.0,0.0,16.39748311219105,117.85504208194448,110.05492052388988,J. Holiday - holidju01,4.433318550635287,333
32089,2,14.0,1,2.0,2.0,50,52,-2,48.0,1152.0,16.39748311219105,117.85504208194448,110.05492052388988,J. Holiday - holidju01,5.374716599289589,333
54359,3,17.0,1,2.0,2.0,83,80,3,36.0,432.0,16.39748311219105,117.85504208194448,110.05492052388988,J. Holiday - holidju01,4.001852541981962,333
76629,4,17.0,1,2.0,2.0,107,108,-1,0.0,0.0,16.39748311219105,117.85504208194448,110.05492052388988,J. Holiday - holidju01,1.3326837430289815,333
98908,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,15.59524952523342,105.11218610145272,112.81537851538528,J. Holiday - holidju01,3.7269832930491615,730
9828,1,3.0,0,2.0,2.0,32,18,14,504.0,18144.0,15.59524952523342,105.11218610145272,112.81537851538528,J. Holiday - holidju01,2.670661411447698,730
32098,2,6.0,0,2.0,2.0,57,38,19,456.0,10944.0,15.59524952523342,105.11218610145272,112.81537851538528,J. Holiday - holidju01,1.7788482298139856,730
54368,3,6.0,0,2.0,2.0,79,64,15,180.0,2160.0,15.59524952523342,105.11218610145272,112.81537851538528,J. Holiday - holidju01,-1.036845095988112,730
76638,4,8.0,0,2.0,2.0,93,100,-7,0.0,0.0,15.59524952523342,105.11218610145272,112.81537851538528,J. Holiday - holidju01,-3.1116407956207266,730
98915,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,19.39287428785013,116.36463989593535,120.12828299340146,J. Holiday - holidju01,4.160758353683282,1243
9835,1,2.0,1,2.0,2.0,26,24,2,72.0,2592.0,19.39287428785013,116.36463989593535,120.12828299340146,J. Holiday - holidju01,2.4671634841587426,1243
32105,2,11.0,1,2.0,2.0,56,52,4,96.0,2304.0,19.39287428785013,116.36463989593535,120.12828299340146,J. Holiday - holidju01,3.7900121781242246,1243
54375,3,14.0,1,2.0,2.0,88,81,7,84.0,1008.0,19.39287428785013,116.36463989593535,120.12828299340146,J. Holiday - holidju01,2.4720623296980544,1243
76645,4,30.0,1,2.0,2.0,127,127,0,0.0,0.0,19.39287428785013,116.36463989593535,120.12828299340146,J. Holiday - holidju01,6.364498521851303,1243
98917,0,0.0,1,1.0,1.0,0,0,0,0.0,0.0,17.730166350155613,120.56600368688238,124.085521995601,J. Holiday - holidju01,4.460260624526511,1253
9837,1,18.0,1,1.0,1.0,45,41,4,144.0,5184.0,17.730166350155613,120.56600368688238,124.085521995601,J. Holiday - holidju01,9.451295807411817,1253
32107,2,20.0,1,1.0,1.0,86,68,18,432.0,10368.0,17.730166350155613,120.56600368688238,124.085521995601,J. Holiday - holidju01,8.135586756716759,1253
54377,3,22.0,1,1.0,1.0,114,88,26,312.0,3744.0,17.730166350155613,120.56600368688238,124.085521995601,J. Holiday - holidju01,6.4889119032502105,1253
76647,4,22.0,1,1.0,1.0,132,114,18,0.0,0.0,17.730166350155613,120.56600368688238,124.085521995601,J. Holiday - holidju01,3.1943418657832128,1253
98938,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,16.096224668286574,108.8334883578697,113.92220487838652,J. Holiday - holidju01,3.961898591715803,1497
9858,1,3.0,0,1.0,1.0,22,20,2,72.0,2592.0,16.096224668286574,108.8334883578697,113.92220487838652,J. Holiday - holidju01,2.744495995469327,1497
32128,2,6.0,0,1.0,1.0,50,47,3,72.0,1728.0,16.096224668286574,108.8334883578697,113.92220487838652,J. Holiday - holidju01,1.4788891251835599,1497
54398,3,11.0,0,1.0,1.0,79,84,-5,60.0,720.0,16.096224668286574,108.8334883578697,113.92220487838652,J. Holiday - holidju01,1.018839442658969,1497
76668,4,14.0,0,1.0,1.0,96,111,-15,0.0,0.0,16.096224668286574,108.8334883578697,113.92220487838652,J. Holiday - holidju01,-0.34791696882672235,1497
98970,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,16.105936324464924,115.28764993943416,116.70987536517198,J. Ingles - inglejo01,4.220797830873954,1226
9890,1,1.0,0,2.0,2.0,27,34,-7,252.0,9072.0,16.105936324464924,115.28764993943416,116.70987536517198,J. Ingles - inglejo01,2.1866839512609246,1226
32160,2,7.0,0,2.0,2.0,59,54,5,120.0,2880.0,16.105936324464924,115.28764993943416,116.70987536517198,J. Ingles - inglejo01,2.137532410474694,1226
54430,3,7.0,0,2.0,2.0,83,81,2,24.0,288.0,16.105936324464924,115.28764993943416,116.70987536517198,J. Ingles - inglejo01,-0.5673484615654192,1226
76700,4,12.0,0,2.0,2.0,109,113,-4,0.0,0.0,16.105936324464924,115.28764993943416,116.70987536517198,J. Ingles - inglejo01,-1.0878106013277677,1226
98973,0,0.0,0,3.0,3.0,0,0,0,0.0,0.0,16.269689910684026,103.83787028514516,108.15795072866868,J. Ingles - inglejo01,3.6307296630664747,1310
9893,1,8.0,0,3.0,3.0,20,16,4,144.0,5184.0,16.269689910684026,103.83787028514516,108.15795072866868,J. Ingles - inglejo01,4.628088652653118,1310
32163,2,10.0,0,3.0,3.0,40,43,-3,72.0,1728.0,16.269689910684026,103.83787028514516,108.15795072866868,J. Ingles - inglejo01,2.974653735800231,1310
54433,3,12.0,0,3.0,3.0,74,69,5,60.0,720.0,16.269689910684026,103.83787028514516,108.15795072866868,J. Ingles - inglejo01,1.187216112590367,1310
76703,4,19.0,0,3.0,3.0,96,86,10,0.0,0.0,16.269689910684026,103.83787028514516,108.15795072866868,J. Ingles - inglejo01,1.4943272877348575,1310
98985,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,18.73835673004608,117.7502718579836,118.56481304775798,J. Ingles - inglejo01,4.243672176478427,2082
9905,1,2.0,0,2.0,2.0,25,31,-6,216.0,7776.0,18.73835673004608,117.7502718579836,118.56481304775798,J. Ingles - inglejo01,2.6411463371410835,2082
32175,2,17.0,0,2.0,2.0,56,53,3,72.0,1728.0,18.73835673004608,117.7502718579836,118.56481304775798,J. Ingles - inglejo01,6.4078188394802895,2082
54445,3,19.0,0,2.0,2.0,84,76,8,96.0,1152.0,18.73835673004608,117.7502718579836,118.56481304775798,J. Ingles - inglejo01,4.778058121198433,2082
76715,4,27.0,0,2.0,2.0,118,97,21,0.0,0.0,18.73835673004608,117.7502718579836,118.56481304775798,J. Ingles - inglejo01,5.291259963274146,2082
99005,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,18.008671195284894,119.31679433933944,117.10593906365922,J. Ingles - inglejo01,4.407677622728768,2474
9925,1,5.0,1,2.0,2.0,34,32,2,72.0,2592.0,18.008671195284894,119.31679433933944,117.10593906365922,J. Ingles - inglejo01,3.906276022428582,2474
32195,2,14.0,1,2.0,2.0,81,69,12,288.0,6912.0,18.008671195284894,119.31679433933944,117.10593906365922,J. Ingles - inglejo01,5.337003021380957,2474
54465,3,22.0,1,2.0,2.0,103,97,6,72.0,864.0,18.008671195284894,119.31679433933944,117.10593906365922,J. Ingles - inglejo01,5.941790998232144,2474
76735,4,27.0,1,2.0,2.0,123,124,-1,0.0,0.0,18.008671195284894,119.31679433933944,117.10593906365922,J. Ingles - inglejo01,5.370794396773251,2474
99013,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,15.005780796856593,109.77319906498887,108.73729248485688,J. Ingles - inglejo01,4.027829494624676,2494
9933,1,7.0,1,3.0,3.0,22,19,3,108.0,3888.0,15.005780796856593,109.77319906498887,108.73729248485688,J. Ingles - inglejo01,4.549361858498412,2494
32203,2,9.0,1,3.0,3.0,46,46,0,0.0,0.0,15.005780796856593,109.77319906498887,108.73729248485688,J. Ingles - inglejo01,2.7630418065557176,2494
54473,3,9.0,1,3.0,3.0,63,67,-4,48.0,576.0,15.005780796856593,109.77319906498887,108.73729248485688,J. Ingles - inglejo01,0.38712544649516767,2494
76743,4,9.0,1,3.0,3.0,84,92,-8,0.0,0.0,15.005780796856593,109.77319906498887,108.73729248485688,J. Ingles - inglejo01,-2.276659847891908,2494
99028,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,18.158904486697384,117.9888075011267,117.85549224132691,J. Ingles - inglejo01,4.320241377378132,2527
9948,1,4.0,1,2.0,2.0,35,20,15,540.0,19440.0,18.158904486697384,117.9888075011267,117.85549224132691,J. Ingles - inglejo01,3.6806502338371163,2527
32218,2,8.0,1,2.0,2.0,70,44,26,624.0,14976.0,18.158904486697384,117.9888075011267,117.85549224132691,J. Ingles - inglejo01,3.34649191518835,2527
54488,3,14.0,1,2.0,2.0,96,70,26,312.0,3744.0,18.158904486697384,117.9888075011267,117.85549224132691,J. Ingles - inglejo01,3.1303133464019157,2527
76758,4,17.0,1,2.0,2.0,119,98,21,0.0,0.0,18.158904486697384,117.9888075011267,117.85549224132691,J. Ingles - inglejo01,1.0668543550823981,2527
99053,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,16.148986137989937,115.94853821887811,117.14387203379746,J. Isaac - isaacjo01,4.25028715507828,1632
9973,1,16.0,0,2.0,2.0,39,13,26,936.0,33696.0,16.148986137989937,115.94853821887811,117.14387203379746,J. Isaac - isaacjo01,8.966405841742555,1632
32243,2,18.0,0,2.0,2.0,63,46,17,408.0,9792.0,16.148986137989937,115.94853821887811,117.14387203379746,J. Isaac - isaacjo01,7.301022703781991,1632
54513,3,20.0,0,2.0,2.0,92,61,31,372.0,4464.0,16.148986137989937,115.94853821887811,117.14387203379746,J. Isaac - isaacjo01,5.83726642717454,1632
76783,4,20.0,0,2.0,2.0,118,88,30,0.0,0.0,16.148986137989937,115.94853821887811,117.14387203379746,J. Isaac - isaacjo01,2.305846732776281,1632
99063,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.09932409199329,116.48798888573285,117.71833128976242,J. Isaac - isaacjo01,4.309451452785832,1846
9983,1,4.0,1,2.0,2.0,33,18,15,540.0,19440.0,16.09932409199329,116.48798888573285,117.71833128976242,J. Isaac - isaacjo01,3.6934986643058,1846
32253,2,13.0,1,2.0,2.0,71,36,35,840.0,20160.0,16.09932409199329,116.48798888573285,117.71833128976242,J. Isaac - isaacjo01,5.81586549222695,1846
54523,3,16.0,1,2.0,2.0,98,67,31,372.0,4464.0,16.09932409199329,116.48798888573285,117.71833128976242,J. Isaac - isaacjo01,4.109853407074757,1846
76793,4,16.0,1,2.0,2.0,127,87,40,0.0,0.0,16.09932409199329,116.48798888573285,117.71833128976242,J. Isaac - isaacjo01,0.5545103278571927,1846
99103,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,16.57314558665632,110.80177637617612,105.26988048608082,J. Jackson - jacksja02,4.1002564398559205,1185
10023,1,14.0,0,2.0,2.0,26,20,6,216.0,7776.0,16.57314558665632,110.80177637617612,105.26988048608082,J. Jackson - jacksja02,7.646739158187843,1185
32293,2,16.0,0,2.0,2.0,50,46,4,96.0,2304.0,16.57314558665632,110.80177637617612,105.26988048608082,J. Jackson - jacksja02,5.945003145260294,1185
54563,3,22.0,0,2.0,2.0,72,72,0,0.0,0.0,16.57314558665632,110.80177637617612,105.26988048608082,J. Jackson - jacksja02,5.813399661987824,1185
76833,4,27.0,0,2.0,2.0,107,99,8,0.0,0.0,16.57314558665632,110.80177637617612,105.26988048608082,J. Jackson - jacksja02,5.262860787383228,1185
99104,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,18.4,120.10968375041088,117.86618047847467,J. Jackson - jacksja02,4.428532583761933,1232
10024,1,8.0,1,2.0,2.0,37,30,7,252.0,9072.0,18.4,120.10968375041088,117.86618047847467,J. Jackson - jacksja02,5.294783677817697,1232
32294,2,12.0,1,2.0,2.0,77,61,16,384.0,9216.0,18.4,120.10968375041088,117.86618047847467,J. Jackson - jacksja02,4.701705727726525,1232
54564,3,19.0,1,2.0,2.0,106,82,24,288.0,3456.0,18.4,120.10968375041088,117.86618047847467,J. Jackson - jacksja02,5.202535707655705,1232
76834,4,24.0,1,2.0,2.0,131,116,15,0.0,0.0,18.4,120.10968375041088,117.86618047847467,J. Jackson - jacksja02,4.028803884529667,1232
99106,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.09193697294482,111.84105711292828,105.0149478513511,J. Jackson - jacksja02,4.177871435192836,1235
10026,1,8.0,1,2.0,2.0,26,26,0,0.0,0.0,17.09193697294482,111.84105711292828,105.0149478513511,J. Jackson - jacksja02,5.011224529613217,1235
32296,2,8.0,1,2.0,2.0,47,48,-1,24.0,576.0,17.09193697294482,111.84105711292828,105.0149478513511,J. Jackson - jacksja02,2.508642717258512,1235
54566,3,10.0,1,2.0,2.0,77,81,-4,48.0,576.0,17.09193697294482,111.84105711292828,105.0149478513511,J. Jackson - jacksja02,0.8006144647925364,1235
76836,4,19.0,1,2.0,2.0,100,109,-9,0.0,0.0,17.09193697294482,111.84105711292828,105.0149478513511,J. Jackson - jacksja02,1.9722774689721265,1235
99112,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.137905168220644,109.81377072901788,103.02242177694536,J. Jackson - jacksja02,4.123571271086022,1252
10032,1,2.0,1,2.0,2.0,24,26,-2,72.0,2592.0,16.137905168220644,109.81377072901788,103.02242177694536,J. Jackson - jacksja02,2.4490010975135976,1252
32302,2,11.0,1,2.0,2.0,55,51,4,96.0,2304.0,16.137905168220644,109.81377072901788,103.02242177694536,J. Jackson - jacksja02,3.764644273057456,1252
54572,3,20.0,1,2.0,2.0,67,72,-5,60.0,720.0,16.137905168220644,109.81377072901788,103.02242177694536,J. Jackson - jacksja02,5.182582320799955,1252
76842,4,26.0,1,2.0,2.0,94,99,-5,0.0,0.0,16.137905168220644,109.81377072901788,103.02242177694536,J. Jackson - jacksja02,4.995914971249804,1252
99114,0,0.0,1,1.0,1.0,0,0,0,0.0,0.0,15.750140792153465,116.763161855493,105.92723822014824,J. Jackson - jacksja02,4.543892594192735,1260
10034,1,6.0,1,1.0,1.0,24,16,8,288.0,10368.0,15.750140792153465,116.763161855493,105.92723822014824,J. Jackson - jacksja02,4.729234577328529,1260
32304,2,13.0,1,1.0,1.0,53,42,11,264.0,6336.0,15.750140792153465,116.763161855493,105.92723822014824,J. Jackson - jacksja02,5.336638860166943,1260
54574,3,18.0,1,1.0,1.0,78,69,9,108.0,1296.0,15.750140792153465,116.763161855493,105.92723822014824,J. Jackson - jacksja02,4.751505483742383,1260
76844,4,20.0,1,1.0,1.0,106,100,6,0.0,0.0,15.750140792153465,116.763161855493,105.92723822014824,J. Jackson - jacksja02,2.7136003476034265,1260
99115,0,0.0,1,3.0,3.0,0,0,0,0.0,0.0,16.893264604673526,113.83196702203756,105.1018470809766,J. Jackson - jacksja02,4.231959385997308,1263
10035,1,6.0,1,3.0,3.0,27,15,12,432.0,15552.0,16.893264604673526,113.83196702203756,105.1018470809766,J. Jackson - jacksja02,4.474934666524936,1263
32305,2,8.0,1,3.0,3.0,51,42,9,216.0,5184.0,16.893264604673526,113.83196702203756,105.1018470809766,J. Jackson - jacksja02,2.826565110500705,1263
54575,3,8.0,1,3.0,3.0,69,69,0,0.0,0.0,16.893264604673526,113.83196702203756,105.1018470809766,J. Jackson - jacksja02,-0.024257743464658452,1263
76845,4,13.0,1,3.0,3.0,96,86,10,0.0,0.0,16.893264604673526,113.83196702203756,105.1018470809766,J. Jackson - jacksja02,-0.4779363682708848,1263
99119,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.45681793447146,113.66007422340464,104.1898836533974,J. Jackson - jacksja02,4.309733729025675,1275
10039,1,8.0,1,2.0,2.0,32,17,15,540.0,19440.0,16.45681793447146,113.66007422340464,104.1898836533974,J. Jackson - jacksja02,5.421262370700519,1275
32309,2,16.0,1,2.0,2.0,66,54,12,288.0,6912.0,16.45681793447146,113.66007422340464,104.1898836533974,J. Jackson - jacksja02,6.274177916947433,1275
54579,3,21.0,1,2.0,2.0,85,83,2,24.0,288.0,16.45681793447146,113.66007422340464,104.1898836533974,J. Jackson - jacksja02,5.502766965710661,1275
76849,4,23.0,1,2.0,2.0,108,106,2,0.0,0.0,16.45681793447146,113.66007422340464,104.1898836533974,J. Jackson - jacksja02,3.7379361577348025,1275
99120,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,17.980807971086037,113.42102650562236,102.45992243559704,J. Jackson - jacksja02,4.266242642654376,1277
10040,1,0.0,1,2.0,2.0,20,28,-8,288.0,10368.0,17.980807971086037,113.42102650562236,102.45992243559704,J. Jackson - jacksja02,1.9069133205400879,1277
32310,2,2.0,1,2.0,2.0,41,42,-1,24.0,576.0,17.980807971086037,113.42102650562236,102.45992243559704,J. Jackson - jacksja02,0.0944356109664269,1277
54580,3,4.0,1,2.0,2.0,72,62,10,120.0,1440.0,17.980807971086037,113.42102650562236,102.45992243559704,J. Jackson - jacksja02,-1.4288198439955833,1277
76850,4,14.0,1,2.0,2.0,99,90,9,0.0,0.0,17.980807971086037,113.42102650562236,102.45992243559704,J. Jackson - jacksja02,-0.05134849582641425,1277
99122,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,15.4590050767412,115.9809109267283,103.47915592965248,J. Jackson - jacksja02,4.480103615682742,1282
10042,1,4.0,1,2.0,2.0,26,21,5,180.0,6480.0,15.4590050767412,115.9809109267283,103.47915592965248,J. Jackson - jacksja02,3.714157994957877,1282
32312,2,7.0,1,2.0,2.0,52,43,9,216.0,5184.0,15.4590050767412,115.9809109267283,103.47915592965248,J. Jackson - jacksja02,2.633974599499551,1282
54582,3,10.0,1,2.0,2.0,71,78,-7,84.0,1008.0,15.4590050767412,115.9809109267283,103.47915592965248,J. Jackson - jacksja02,1.2605235502104513,1282
76852,4,16.0,1,2.0,2.0,98,103,-5,0.0,0.0,15.4590050767412,115.9809109267283,103.47915592965248,J. Jackson - jacksja02,1.0160149741635955,1282
99127,0,0.0,1,2.0,2.0,0,0,0,0.0,0.0,16.771315102951064,124.99274639739718,106.57810085265344,J. Jackson - jacksja02,4.892550321221961,1300
10047,1,9.0,1,2.0,2.0,29,26,3,108.0,3888.0,16.771315102951064,124.99274639739718,106.57810085265344,J. Jackson - jacksja02,6.189179568694445,1300
32317,2,11.0,1,2.0,2.0,62,51,11,264.0,6336.0,16.771315102951064,124.99274639739718,106.57810085265344,J. Jackson - jacksja02,4.72109286310955,1300
54587,3,23.0,1,2.0,2.0,87,78,9,108.0,1296.0,16.771315102951064,124.99274639739718,106.57810085265344,J. Jackson - jacksja02,7.138368428777662,1300
76857,4,27.0,1,2.0,2.0,112,104,8,0.0,0.0,16.771315102951064,124.99274639739718,106.57810085265344,J. Jackson - jacksja02,5.996058781096808,1300
99136,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,15.511332699410085,110.12534880723292,107.65641877767234,J. Jackson - jacksja02,4.069541188733935,1533
10056,1,4.0,0,2.0,2.0,17,20,-3,108.0,3888.0,15.511332699410085,110.12534880723292,107.65641877767234,J. Jackson - jacksja02,3.356502262128539,1533
32326,2,4.0,0,2.0,2.0,47,43,4,96.0,2304.0,15.511332699410085,110.12534880723292,107.65641877767234,J. Jackson - jacksja02,0.8027586688566323,1533
54596,3,11.0,0,2.0,2.0,75,62,13,156.0,1872.0,15.511332699410085,110.12534880723292,107.65641877767234,J. Jackson - jacksja02,1.435112439993533,1533
76866,4,13.0,0,2.0,2.0,100,85,15,0.0,0.0,15.511332699410085,110.12534880723292,107.65641877767234,J. Jackson - jacksja02,-0.6818642017701396,1533
99140,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,19.97121195704013,122.48350394210055,107.8685482409282,J. Jackson - jacksja02,4.59480064800248,1783
10060,1,7.0,0,2.0,2.0,32,27,5,180.0,6480.0,19.97121195704013,122.48350394210055,107.8685482409282,J. Jackson - jacksja02,5.0446866515629525,1783
32330,2,20.0,0,2.0,2.0,53,51,2,48.0,1152.0,19.97121195704013,122.48350394210055,107.8685482409282,J. Jackson - jacksja02,8.042550992688449,1783
54600,3,22.0,0,2.0,2.0,72,83,-11,132.0,1584.0,19.97121195704013,122.48350394210055,107.8685482409282,J. Jackson - jacksja02,6.626070615866261,1783
76870,4,27.0,0,2.0,2.0,95,117,-22,0.0,0.0,19.97121195704013,122.48350394210055,107.8685482409282,J. Jackson - jacksja02,5.864632682579176,1783
99141,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,18.840157123178244,114.22549015182508,111.57410741469404,J. Jackson - jacksja02,4.133171928708375,1960
10061,1,7.0,0,2.0,2.0,25,26,-1,36.0,1296.0,18.840157123178244,114.22549015182508,111.57410741469404,J. Jackson - jacksja02,4.570394515444545,1960
32331,2,11.0,0,2.0,2.0,44,54,-10,240.0,5760.0,18.840157123178244,114.22549015182508,111.57410741469404,J. Jackson - jacksja02,4.112790830224818,1960
54601,3,15.0,0,2.0,2.0,68,78,-10,120.0,1440.0,18.840157123178244,114.22549015182508,111.57410741469404,J. Jackson - jacksja02,3.1803890513530964,1960
76871,4,17.0,0,2.0,2.0,95,103,-8,0.0,0.0,18.840157123178244,114.22549015182508,111.57410741469404,J. Jackson - jacksja02,1.1299961386051487,1960
99146,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,16.394624554034856,115.91913368911436,107.89772466052804,J. Jackson - jacksja02,4.416161607169008,2306
10066,1,2.0,0,1.0,1.0,25,27,-2,72.0,2592.0,16.394624554034856,115.91913368911436,107.89772466052804,J. Jackson - jacksja02,2.729772256066091,2306
32336,2,4.0,0,1.0,1.0,44,64,-20,480.0,11520.0,16.394624554034856,115.91913368911436,107.89772466052804,J. Jackson - jacksja02,1.7563086748050045,2306
54606,3,11.0,0,1.0,1.0,66,88,-22,264.0,3168.0,16.394624554034856,115.91913368911436,107.89772466052804,J. Jackson - jacksja02,2.1184021912305586,2306
76876,4,15.0,0,1.0,1.0,88,108,-20,0.0,0.0,16.394624554034856,115.91913368911436,107.89772466052804,J. Jackson - jacksja02,0.6240479561404275,2306
99148,0,0.0,0,1.0,1.0,0,0,0,0.0,0.0,15.360087757180024,114.6214748700404,116.14702546971886,J. Jackson - jacksja02,4.277579815396215,2396
10068,1,4.0,0,1.0,1.0,19,23,-4,144.0,5184.0,15.360087757180024,114.6214748700404,116.14702546971886,J. Jackson - jacksja02,3.561868411671228,2396
32338,2,9.0,0,1.0,1.0,48,55,-7,168.0,4032.0,15.360087757180024,114.6214748700404,116.14702546971886,J. Jackson - jacksja02,3.2432097480148303,2396
54608,3,11.0,0,1.0,1.0,62,93,-31,372.0,4464.0,15.360087757180024,114.6214748700404,116.14702546971886,J. Jackson - jacksja02,2.287382628814905,2396
76878,4,16.0,0,1.0,1.0,90,119,-29,0.0,0.0,15.360087757180024,114.6214748700404,116.14702546971886,J. Jackson - jacksja02,0.8803626394677929,2396
99151,0,0.0,0,2.0,2.0,0,0,0,0.0,0.0,17.343245936127367,119.14568972219163,127.09397661687208,J. Jackson - jacksjo02,4.261963267257243,580
10071,1,3.0,0,2.0,2.0,18,33,-15,540.0,19440.0,17.343245936127367,119.14568972219163,127.09397661687208,J. Jackson - jacksjo02,3.359780135261979,580
32341,2,9.0,0,2.0,2.0,38,68,-30,720.0,17280.0,17.343245936127367,119.14568972219163,127.09397661687208,J. Jackson - jacksjo02,4.180540324068897,580
54611,3,15.0,0,2.0,2.0,79,98,-19,228.0,2736.0,17.343245936127367,119.14568972219163,127.09397661687208,J. Jackson - jacksjo02,3.439454956301727,580
76881,4,17.0,0,2.0,2.0,109,120,-11,0.0,0.0,17.343245936127367,119.14568972219163,127.09397661687208,J. Jackson - jacksjo02,1.0898587473954797,580
99154,0,0.0,0,3.0,3.0,0,0,0,0.0,0.0,15.017958167295989,108.44902426340752,117.3519698592497,J. Jackson - jacksjo02,3.8127178491994775,663
10074,1,0.0,0,3.0,3.0,16,30,-14,504.0,18144.0,15.017958167295989,108.44902426340752,117.3519698592497,J. Jackson - jacksjo02,1.6264605048555163,663
